pincombination,date,Split,Frequency,Zreal,Zimag,Zmod,Zphase,rh,Replicate,run,Path,TCN
9-12,021119,B,15.83615,1525339000,-6248248000,6431739000,-76.28114,0,B4,5,bg_no_rh/021119_B4_9_12_#5.txt,3500
9-12,021119,B,12.40079,787150000,-8606875000,8642794000,-84.7745,0,B4,5,bg_no_rh/021119_B4_9_12_#5.txt,3500
9-12,021119,B,9.93114,979360600,-10586250000,10631460000,-84.71447,0,B4,5,bg_no_rh/021119_B4_9_12_#5.txt,3500
9-12,021119,B,158578.1,786.4914,-775787.2,775787.6,-89.94192,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,125953.1,8365.795,-969577,969613,-89.50565,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,100078.1,6632.059,-1213703,1213721,-89.68692,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,79453.13,9634.92,-1520639,1520670,-89.63697,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,63140.62,8985.415,-1908781,1908802,-89.73029,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,50203.12,19255.71,-2397165,2397243,-89.53977,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,39890.62,33406.37,-3009009,3009194,-89.36392,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,31640.63,6080.275,-3783591,3783596,-89.90793,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,25171.88,54.59371,-4733172,4733172,-89.99934,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,20015.62,82746.9,-6015566,6016135,-89.21192,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,15890.62,20915.82,-7525421,7525450,-89.84075,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,12609.37,116855.2,-9474770,9475491,-89.29339,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,10078.13,194693.3,-11855010,11856610,-89.05912,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,8015.625,152514,-14907830,14908610,-89.41386,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,6328.125,328127.6,-18719670,18722550,-88.9958,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,5015.625,394150.1,-23581150,23584450,-89.04241,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,3984.375,608635.9,-29805060,29811280,-88.83015,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,3170.956,72093.18,-36922940,36923010,-89.88813,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,2527.573,443991.6,-46326870,46329000,-89.4509,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,1577.524,2454618,-74718330,74758640,-88.11842,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,1265.625,2877753,-92593340,92638060,-88.21985,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,998.264,3156260,-117030300,117072800,-88.45513,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,796.875,4515651,-146513500,146583000,-88.23466,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,627.7902,3117547,-184816400,184842700,-89.03361,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,505.5147,2017077,-221370000,221379200,-89.47795,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,397.9953,6619967,-291040600,291115800,-88.69698,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,315.5048,7157801,-367251700,367321400,-88.88344,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,252.4038,14280460,-455626700,455850400,-88.2048,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,198.6229,24610670,-576739800,577264600,-87.55656,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,158.3615,22434090,-714576800,714928800,-88.20179,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,125.558,46256000,-902850200,904034400,-87.06712,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,100.4464,64192140,-1115825000,1117670000,-86.70747,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,79.00281,62606960,-1477299000,1478625000,-87.5733,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,49.86702,131449300,-2210321000,2214226000,-86.59659,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,39.72458,156837500,-2839303000,2843631000,-86.83831,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,31.6723,64389570,-3478155000,3478751000,-88.93943,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,24.93351,328667400,-4339384000,4351813000,-85.66866,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,19.86229,469868900,-5412377000,5432734000,-85.03838,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,15.83615,1470182000,-6346560000,6514619000,-76.95747,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,12.40079,1366840000,-9002904000,9106071000,-81.36716,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,9.93114,1212478000,-10554990000,10624400000,-83.44701,0,B5,1,bg_no_rh/021119_B5_9_12_#1.txt,3500
9-12,021119,B,125953.1,1739.847,-956888,956890,-89.89582,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,100078.1,8662.497,-1200886,1200917,-89.58671,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,79453.13,6995.963,-1509363,1509380,-89.73444,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,63140.62,11296.39,-1895911,1895944,-89.65862,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,50203.12,14057.92,-2374652,2374693,-89.66081,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,39890.62,26414.38,-2999914,3000030,-89.49552,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,31640.63,32237.31,-3763463,3763601,-89.50922,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,25171.88,51406.7,-4711214,4711494,-89.37484,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,20015.62,74940.25,-5897110,5897586,-89.27193,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,15890.62,49016.26,-7462146,7462307,-89.62365,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,12609.37,156262.4,-9397690,9398989,-89.04739,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,10078.13,180347.9,-11777430,11778810,-89.1227,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,8015.625,208055.9,-14793760,14795220,-89.19426,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,6328.125,427209.3,-18663460,18668340,-88.68872,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,5015.625,462411.3,-23460640,23465200,-88.87084,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,3984.375,545673.7,-29507830,29512870,-88.94057,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,3170.956,607836.2,-36988490,36993480,-89.05853,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,2527.573,390423.7,-46006800,46008460,-89.51379,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,1976.103,1334908,-60044030,60058860,-88.7264,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,1577.524,909961.1,-74398110,74403680,-89.29926,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,1265.625,2262509,-92298340,92326060,-88.59579,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,998.264,3437860,-116234100,116285000,-88.30585,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,796.875,3934311,-145645400,145698600,-88.45265,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,627.7902,2961790,-184461800,184485600,-89.08012,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,505.5147,10659440,-220263100,220520800,-87.22939,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,397.9953,7422820,-288354800,288450300,-88.52542,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,315.5048,70936530,-374263600,380926800,-79.26768,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,252.4038,13604550,-450315300,450520800,-88.26955,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,198.6229,21458500,-564748000,565155500,-87.82401,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,158.3615,14037450,-711085800,711224300,-88.86908,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,125.558,46600340,-892641300,893856900,-87.01159,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,100.4464,22945290,-1109854000,1110091000,-88.81563,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,79.00281,44705880,-1357325000,1358061000,-88.11354,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,63.3446,283935900,-1536731000,1562742000,-79.53174,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,49.86702,55113230,-2271873000,2272541000,-88.61034,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,39.72458,97638260,-2753751000,2755481000,-87.96935,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,31.6723,371294800,-3362206000,3382646000,-83.69825,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,24.93351,302005700,-4563743000,4573725000,-86.21397,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,19.86229,111986300,-5346903000,5348076000,-88.80016,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,12.40079,373703900,-8407268000,8415569000,-87.45487,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,9.93114,927850700,-10312200000,10353860000,-84.8586,0,B5,2,bg_no_rh/021119_B5_9_12_#2.txt,3500
9-12,021119,B,125953.1,4150.69,-950285,950294,-89.74974,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,100078.1,8859.932,-1190710,1190743,-89.57368,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,79453.13,11845.87,-1497580,1497627,-89.5468,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,63140.62,16591.51,-1886274,1886347,-89.49604,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,50203.12,17516.57,-2366789,2366853,-89.57597,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,39890.62,29564.46,-2962969,2963117,-89.42832,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,31640.63,27104.05,-3741788,3741887,-89.58498,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,25171.88,73864.27,-4691273,4691855,-89.09795,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,20015.62,51486.96,-5898429,5898654,-89.49989,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,15890.62,56016.26,-7338161,7338376,-89.56264,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,12609.37,150626.8,-9306729,9307948,-89.07276,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,10078.13,186854.4,-11685870,11687360,-89.08393,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,8015.625,236276,-14699000,14700900,-89.07909,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,6328.125,360818.9,-18547580,18551090,-88.88553,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,5015.625,253043.6,-23296900,23298280,-89.37769,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,3984.375,402770.8,-29124040,29126820,-89.20768,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,3170.956,665251.8,-36649060,36655100,-88.96008,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,2527.573,1539116,-45869270,45895090,-88.07819,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,1976.103,251341.2,-57595520,57596070,-89.74997,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,1577.524,1085806,-71856100,71864300,-89.13428,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,1265.625,2268869,-91340260,91368430,-88.57708,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,998.264,2851653,-115077300,115112600,-88.58048,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,796.875,2080105,-143694500,143709500,-89.17065,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,627.7902,4541697,-182523000,182579500,-88.57461,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,397.9953,7228142,-286006400,286097700,-88.55229,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,315.5048,9846884,-358652300,358787400,-88.42732,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,252.4038,12310080,-450479700,450647800,-88.43469,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,198.6229,13836490,-561291200,561461700,-88.58788,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,158.3615,14280060,-719098200,719239900,-88.86235,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,125.558,28698590,-891747100,892208800,-88.15672,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,100.4464,48827290,-1096532000,1097619000,-87.45037,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,79.00281,119688600,-1420920000,1425952000,-85.18517,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,63.3446,72590310,-2117936000,2119180000,-88.03701,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,49.86702,73358740,-2161005000,2162250000,-88.05575,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,39.72458,211255300,-2738819000,2746954000,-85.58929,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,31.6723,250208100,-3593431000,3602131000,-86.01696,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,24.93351,215524700,-4431066000,4436304000,-87.21535,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,19.86229,351478500,-5461411000,5472709000,-86.31771,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,15.83615,359941900,-5945394000,5956280000,-86.53547,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,12.40079,460403200,-9049261000,9060965000,-87.08745,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,9.93114,1364035000,-10930340000,11015120000,-82.88663,0,B5,3,bg_no_rh/021119_B5_9_12_#3.txt,3500
9-12,021119,B,100078.1,8764.832,-1189769,1189801,-89.57792,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,79453.13,11964.89,-1495118,1495166,-89.5415,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,63140.62,18248.69,-1873865,1873954,-89.44204,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,50203.12,26468.19,-2349898,2350047,-89.35468,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,39890.62,31500.12,-2951822,2951990,-89.3886,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,31640.63,25092.63,-3723391,3723476,-89.61388,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,25171.88,44647.27,-4697035,4697248,-89.4554,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,20015.62,22020.47,-5901178,5901219,-89.7862,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,15890.62,23282.97,-7386985,7387021,-89.81941,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,12609.37,147353.9,-9316368,9317533,-89.09385,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,10078.13,163515.9,-11633880,11635030,-89.19476,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,8015.625,168626.5,-14571780,14572760,-89.337,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,6328.125,312880.6,-18463830,18466480,-89.02918,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,5015.625,599171.9,-23161750,23169500,-88.51814,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,3984.375,489918.5,-29002780,29006920,-89.03224,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,3170.956,543755.3,-36715880,36719900,-89.15152,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,2527.573,575351.9,-46211030,46214610,-89.28667,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,1976.103,1493023,-58256270,58275400,-88.53191,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,1577.524,2378013,-72901370,72940140,-88.1317,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,1265.625,1953189,-91065140,91086080,-88.77129,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,998.264,2712841,-114710600,114742700,-88.64524,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,796.875,3309463,-144145800,144183700,-88.68477,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,627.7902,4174541,-181028100,181076300,-88.67899,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,505.5147,7837635,-217420600,217561800,-87.93548,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,397.9953,7751466,-286569600,286674500,-88.45058,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,315.5048,9570723,-358610900,358738600,-88.47124,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,252.4038,11225000,-450563200,450703000,-88.57287,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,198.6229,4884210,-565356400,565377500,-89.50503,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,158.3615,13588170,-720015600,720143800,-88.91884,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,125.558,30272550,-898454600,898964500,-88.07021,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,100.4464,20012840,-1115521000,1115701000,-88.97221,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,79.00281,94610720,-1350772000,1354081000,-85.99343,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,63.3446,400200000,-1710149000,1756351000,-76.82896,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,49.86702,62242190,-2207463000,2208340000,-88.3849,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,39.72458,122607600,-2656568000,2659396000,-87.35753,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,31.6723,361876400,-3448761000,3467695000,-84.00991,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,24.93351,317808500,-4450994000,4462325000,-85.91592,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,19.86229,159191200,-5372341000,5374699000,-88.30273,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,12.40079,659234200,-9088778000,9112655000,-85.85144,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,9.93114,1496781000,-11134790000,11234950000,-82.34398,0,B5,4,bg_no_rh/021119_B5_9_12_#4.txt,3500
9-12,021119,B,125953.1,4226.519,-945747.9,945757.3,-89.74395,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,100078.1,3656.785,-1188682,1188688,-89.82374,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,79453.13,12100.57,-1495585,1495634,-89.53644,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,63140.62,9832.82,-1870376,1870402,-89.69879,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,50203.12,18110.84,-2352130,2352200,-89.55885,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,39890.62,37815.93,-2963571,2963812,-89.26893,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,31640.63,24453.6,-3725325,3725405,-89.62391,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,25171.88,20590.77,-4666199,4666245,-89.74717,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,20015.62,36286.71,-5920017,5920128,-89.64881,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,15890.62,97790.2,-7383263,7383911,-89.24117,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,12609.37,167241,-9311014,9312516,-88.97099,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,10078.13,184479.6,-11606510,11607980,-89.08939,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,8015.625,235631.5,-14619560,14621450,-89.07661,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,6328.125,242514.3,-18511240,18512830,-89.24941,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,5015.625,41846.32,-23238380,23238420,-89.89683,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,3984.375,725208.2,-29158070,29167090,-88.57526,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,3170.956,509296.3,-36328040,36331610,-89.1968,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,2527.573,254620.8,-45793450,45794160,-89.68143,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,1976.103,940344.1,-57779270,57786920,-89.0676,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,1577.524,1463825,-71793280,71808200,-88.83193,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,1265.625,2506229,-91120100,91154550,-88.42449,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,998.264,2459177,-115367800,115394100,-88.77887,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,627.7902,4044521,-182772200,182817000,-88.73232,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,505.5147,7334530,-224585600,224705400,-88.12949,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,397.9953,7612173,-285169200,285270800,-88.47094,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,315.5048,9386172,-362802300,362923700,-88.51801,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,252.4038,13267660,-445750500,445947900,-88.2951,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,198.6229,16574530,-576339100,576577400,-88.35272,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,158.3615,25089910,-711614400,712056600,-87.98072,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,125.558,45001760,-895494700,896624800,-87.12311,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,100.4464,70887640,-1112187000,1114444000,-86.35307,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,79.00281,7623997,-1446791000,1446811000,-89.69807,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,49.86702,147187400,-2208278000,2213177000,-86.18673,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,39.72458,193905600,-2826448000,2833092000,-86.07543,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,31.6723,59265200,-3384279000,3384798000,-88.99674,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,24.93351,196749600,-4261037000,4265576000,-87.35629,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,19.86229,293403000,-5272892000,5281049000,-86.81514,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,15.83615,1854794000,-6686297000,6938791000,-74.49586,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
9-12,021119,B,9.93114,1186032000,-10793850000,10858810000,-83.72948,0,B5,5,bg_no_rh/021119_B5_9_12_#5.txt,3500
